Version,Code,Time,V1C,V1E,V1U,V1NV,V1NR,V1G,V1IF,V1INC,V1M,V1T,V1N,V1P,V1Code,...18,...19,...20,...21,...22,V2R,V2C,V2E,V2U,V2NV,V2NR,V2G,V2IF,V2INC,V2M,V2T,V2N,V2P,V2Code,...37,...38,...39,...40,V3C,V3E,V3U,V3NV,V3NR,V3G,V3IF,V3INC,V3M,V3T,V3N,V3P,V3Code,...55,...56,...57,...58,...59,V4R,V4C,V4E,V4U,V4NV,V4NR,V4G,V4IF,V4INC,V4M,V4T,V4N,V4P,V4Code,...74,...75,...76,...77,...78,V5C,V5E,V5U,V5NV,V5NR,V5G,V5IF,V5INC,V5M,V5T,V5N,V5P,V5Code,...93,...94,...95,...96,...97,V6R,V6C,V6E,V6U,V6NV,V6NR,V6G/P,V6IF,V6INC,V6M,V6T,V6N,V6P,V6Code,...112,...113,...114,...115,V7C,V7E,V7U,V7NV,V7NR,V7G,V7IF,V7INC,V7M,V7T,V7N,V7P,V7Code,...130,...131,...132,...133,...134,V8C,V8E,V8U,V8NV,V8NR,V8G,V8IF,V8INC,V8M,V8T,V8N,V8P,V8Code,...149,...150,...151,...152,V9C,V9E,V9U,V9NV,V9NR,V9G/P,V9IF,V9INC,V9M,V9T,V9N,V9P,V9Code,...167,...168,...169,V10C,V10E,V10U,V10NV,V10NR,V10G,V10IF,V10INC,V10M,V10T,V10N,V10P,V10Code,...184,...185,...186,...187,...188,...189,...190,...191,...192,...193,...194,...195,...196,...197,...198,...199,...200,...201,...202,...203,...204,...205,...206,...207,...208,...209,...210,...211,...212,...213,...214,...215
A,30,(00:15),0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,camino,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,bailamos,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,tan comiendo,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,8,0,0,2,0,0,0,0,8,10,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
B,01,(00:21),1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,estoy caminando,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,bailamos,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,ah estan comiendo,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,10,0,0,0,0,0,0,0,10,10,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
B,02,(00:20),1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,yo estoy caminando,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,nosotras bailamos,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,comen,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,10,0,0,0,0,0,0,0,10,10,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
B,03,(00:22),1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,yo puedo caminar,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,estamos bailando,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,estan comiendo,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,10,0,0,0,0,0,0,0,10,10,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
B,06,(00:27),0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,esto caminando,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,bailando,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"muer, estan comiendo",1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,7,0,0,1,0,2,0,0,9,10,NA,NA,2,0.222222222,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0.777777778,1
B,08,(00:18),1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,camino,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,stamos bailando,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,stan comiendo,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,10,0,0,0,0,0,0,0,10,10,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
B,09,(00:06),1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,estoy corriendo,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,estamos haciendo ejercicios,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,estan comiendo,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,10,0,0,0,0,0,0,0,10,10,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
B,10,(00:13),1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,corro,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,brincamos,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,corren,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,10,0,0,0,0,0,0,0,10,10,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
B,11,(00:27),0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,corro tras de el,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,bailamos,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,juegan,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,9,0,0,1,0,0,0,0,9,10,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
B,12,(00:16),1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,camino,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,bailamos,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,comen hueso,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,10,0,0,0,0,0,0,0,10,10,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
B,15,(00:18),1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,mm yo estoy caminando,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,0 (presente continuo),1,1,1,0,NA,1,NA,NA,bailamo,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,juegan,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,9,0,0,0,0,0,0,1,10,10,NA,NA,0,0,0,0,1,0.1,0,0,0,0,0,0,0,0,0.9,1
B,16,(00:16),0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,camino,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,1,1,0,3PS,1,1,NA,NA,NA,"baila, bailamos",1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,comiendo,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,7,0,0,1,0,1,0,1,9,10,NA,NA,2,0.222222222,0,0.111111111,0,0,0,0,1,0.111111111,0,0,1,0.111111111,0.777777778,1
B,17,(00:15),1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,yo lo voy a agarrar,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,bailando,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,jugando,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,8,0,0,0,0,2,0,0,10,10,NA,NA,2,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0.8,1
B,20,(00:20),1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,camino,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,bailamos,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,comen,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,10,0,0,0,0,0,0,0,10,10,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
B,22,(00:15),1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,camino,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,bailamos,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,comen,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,10,0,0,0,0,0,0,0,10,10,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
B,24,(00:13),0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,camino,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,"jugamos, juegan",1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,comen o juegan,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,8,0,0,1,0,1,0,0,9,10,NA,NA,1,0.111111111,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0.888888889,1
B,26,(00:13),1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,camino,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,bailamos,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,comen,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,10,0,0,0,0,0,0,0,10,10,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
B,29,(00:16),0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,voy siguiendo,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,bailan,0,NA,NA,NA,NA,NA,NA,1,1,1,1,0,3PP,0,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,comen,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,8,0,0,1,0,0,0,1,9,10,NA,NA,0,0,0,0,0,0,0,0,1,0.111111111,1,0.111111111,0,0,0.888888889,1
A,00306,(00:25),0,NA,NA,NA,NA,NA,NA,1,1,1,1,0,3PS,1,NA,NA,NA,1,no gatea porque ya stas grande,0,NA,NA,NA,NA,NA,NA,1,1,1,1,0,3PS,1,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,estan baliando entonces si esta conrriendo el señor,0,NA,NA,NA,NA,NA,NA,1,1,1,1,0,3PP,0,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,1,1,1,1,0,3PP,0,NA,NA,1,NA,n se estan cansando,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,6,0,0,0,0,0,0,4,10,10,NA,NA,2,0.2,0,0,0,0,0,0,4,0.4,2,0.2,2,0.2,0.6,1
A,00406,00:48),0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,camino,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,bailamos,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,comiendo,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,8,0,0,1,0,1,0,0,9,10,NA,NA,1,0.111111111,0,0.111111111,0,0,0,0,0,0,0,0,0,0,0.888888889,1
A,00506,(00:26),1,NA,NA,NA,NA,NA,NA,NA,1,1,NA,1,1,0,NA,NA,NA,NA,no gateo/ no gateo,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,bailamos,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,juegan,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,1,1,0 ( presente simple),1,1,1,0,1,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,9,0,0,0,0,0,0,1,10,10,NA,NA,0,0,0,0,1,0.1,0,0,0,0,0,0,0,0,0.9,1
A,00705,(00:33),0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,corro,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,bailando,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,comen,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,7,0,0,1,0,2,0,0,9,10,NA,NA,2,0.222222222,0,0.222222222,0,0,0,0,0,0,0,0,0,0,0.777777778,1
A,01006,(00:22),1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,no/ no gateo,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,bailamos,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,comen,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,10,0,0,0,0,0,0,0,10,10,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
A,01206,(00:31),0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,camino,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,bailamos,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,comen,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,NA,NA,NA,9,0,0,1,0,0,0,0,9,10,NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
